Rk,School,W-L%,SRS,SOS,FG%,3PA,3P%,FT%,PPG,Big10,Big12,ACC,SEC,BigEast,BlueBlood,Championships,Conf_W-L%,Home_W-L%,Away_W-L%,3P-G,3PA-G,FG-G,FGA-G,FT-G,FTA-G,ORB-G,TRB-G,AST-G,STL-G,BLK-G,TOV-G,PF-G
16,Army,0.515,-7.13,-7.58,0.0319999999999999,-15,0.0189999999999999,-0.0119999999999999,2,0,0,0,0,0,0,0,0.5555555555555556,0.6666666666666666,0.4666666666666667,0.2727272727272727,-0.45454545454545453,1.0,-1.696969696969697,0.45454545454545453,0.9393939393939394,0.5454545454545454,3.9393939393939394,-0.48484848484848486,-1.7878787878787878,-0.9696969696969697,2.1515151515151514,-0.030303030303030304
17,Auburn,0.618,14.35,9.29,0.032,34,0.027,-0.014,5,0,0,0,1,0,0,0,0.5555555555555556,0.875,0.3333333333333333,0.8529411764705882,1.0,2.5588235294117645,1.6470588235294117,-0.9117647058823529,-0.8529411764705882,-0.14705882352941177,0.5882352941176471,2.911764705882353,0.7352941176470589,1.588235294117647,-0.8235294117647058,1.3235294117647058
18,Austin Peay,0.29,-12.17,-2.6,-0.063,97,-0.019,-0.015,-6,0,0,0,0,0,0,0,0.16666666666666666,0.4666666666666667,0.07142857142857142,0.6451612903225806,3.129032258064516,-1.7096774193548387,4.064516129032258,-2.838709677419355,-3.5161290322580645,0.6774193548387096,-3.870967741935484,-1.2903225806451613,0.9032258064516129,0.45161290322580644,-1.8387096774193548,1.4516129032258065
19,Ball State,0.625,-1.2,-3.5,0.0319999999999999,32,-0.014,-0.04,4,0,0,0,0,0,0,0,0.6111111111111112,0.8571428571428571,0.46153846153846156,0.09375,1.0,0.5625,-2.75,3.5625,6.1875,0.8125,2.90625,3.625,-0.6875,1.375,0.5625,-3.90625
20,Baylor,0.676,17.3,10.54,-0.004,158,0.0429999999999999,0.026,6,0,1,0,0,0,0,1,0.6111111111111112,0.8235294117647058,0.5,2.6176470588235294,4.647058823529412,0.47058823529411764,1.6176470588235294,3.2058823529411766,3.676470588235294,1.4705882352941178,2.0294117647058822,-1.0294117647058822,0.4411764705882353,-0.4411764705882353,-1.3823529411764706,-1.0
21,Bellarmine,0.455,-7.42,-1.35,0.015,-137,-0.003,0.034,-1,0,0,0,0,0,0,0,0.5,0.5714285714285714,0.3333333333333333,-1.5454545454545454,-4.151515151515151,1.0303030303030303,0.6363636363636364,-1.393939393939394,-2.5454545454545454,-1.7878787878787878,-2.393939393939394,0.5757575757575758,0.15151515151515152,-0.6666666666666666,-0.7878787878787878,0.9393939393939394
22,Belmont,0.656,1.88,-1.93,0.0219999999999999,146,0.031,0.0589999999999999,4,0,0,0,0,0,0,0,0.7,0.8571428571428571,0.5,2.40625,4.5625,1.4375,0.21875,-0.65625,-2.28125,-2.09375,-2.25,2.125,1.28125,-0.3125,-1.28125,0.65625
23,Bethune-Cookman,0.375,-17.15,-7.82,-0.04,-80,0.008,-0.035,-8,0,0,0,0,0,0,0,0.4444444444444444,0.6153846153846154,0.1875,-0.71875,-2.5,-2.28125,0.03125,-1.875,-1.6875,-1.46875,-5.34375,-2.46875,0.0625,-0.90625,-0.71875,0.46875
24,Binghamton,0.419,-10.44,-5.51,0.013,-85,-0.005,-0.017,-3,0,0,0,0,0,0,0,0.5,0.5333333333333333,0.3125,-1.0,-2.7419354838709675,0.41935483870967744,-0.7419354838709677,-2.5483870967741935,-3.096774193548387,-0.12903225806451613,1.4193548387096775,1.2580645161290323,-2.7419354838709675,0.0967741935483871,2.2580645161290325,1.6774193548387097
25,Boise State,0.706,12.78,6.21,0.038,16,0.0509999999999999,0.03,7,0,0,0,0,0,0,0,0.7222222222222222,0.9375,0.45454545454545453,1.2352941176470589,0.47058823529411764,2.235294117647059,0.14705882352941177,1.7352941176470589,1.7352941176470589,0.6764705882352942,3.5,0.6176470588235294,-0.14705882352941177,-0.35294117647058826,-0.6470588235294118,-0.4117647058823529
26,Boston College,0.485,1.09,4.73,-0.006,-154,-0.0489999999999999,-0.001,-4,0,0,1,0,0,0,0,0.45,0.5625,0.36363636363636365,-2.606060606060606,-4.666666666666667,-0.42424242424242425,-0.2727272727272727,-0.18181818181818182,-0.21212121212121213,-0.06060606060606061,-0.8787878787878788,0.15151515151515152,-0.2727272727272727,0.2727272727272727,-0.030303030303030304,0.48484848484848486
27,Boston University,0.469,-8.1,-6.52,-0.022,46,-0.006,0.05,-1,0,0,0,0,0,0,0,0.4444444444444444,0.6923076923076923,0.35294117647058826,0.34375,1.4375,0.375,3.75,-1.21875,-2.9375,2.15625,1.84375,-1.125,0.1875,-1.40625,-0.40625,1.65625
28,Bowling Green State,0.355,-8.46,-3.81,-0.014,-50,-0.0169999999999999,-0.004,-3,0,0,0,0,0,0,0,0.2777777777777778,0.4375,0.26666666666666666,-0.9354838709677419,-1.6129032258064515,-0.8387096774193549,0.06451612903225806,0.06451612903225806,0.1935483870967742,0.9032258064516129,1.1290322580645162,-0.7419354838709677,0.0967741935483871,-0.4838709677419355,0.6774193548387096,-0.1935483870967742
29,Bradley,0.714,6.51,-0.67,0.0559999999999999,52,0.0359999999999999,-0.0849999999999999,7,0,0,0,0,0,0,0,0.8,0.9375,0.5714285714285714,1.2857142857142858,1.4857142857142858,4.485714285714286,3.257142857142857,-2.3142857142857145,-1.3142857142857143,1.6857142857142857,3.8,2.6857142857142855,0.45714285714285713,1.457142857142857,-0.9428571428571428,0.2857142857142857
30,Brigham Young,0.559,9.43,5.4,0.023,95,0.001,0.022,5,0,0,0,0,0,0,0,0.4375,0.75,0.2222222222222222,0.9705882352941176,2.7941176470588234,2.764705882352941,3.235294117647059,-0.8529411764705882,-1.8235294117647058,2.7058823529411766,5.529411764705882,2.6470588235294117,0.08823529411764706,1.411764705882353,0.5294117647058824,1.588235294117647
31,Brown,0.519,-2.47,-2.69,-0.009,51,-0.003,-0.0679999999999999,0,0,0,0,0,0,0,0,0.5,0.5833333333333334,0.4666666666666667,0.5925925925925926,1.8888888888888888,-0.25925925925925924,0.5925925925925926,0.14814814814814814,1.8518518518518519,0.8518518518518519,0.48148148148148145,1.7407407407407407,0.4074074074074074,0.18518518518518517,-0.48148148148148145,-0.7777777777777778
32,Bryant,0.567,-3.59,-4.52,0.045,-5,0.01,0.032,6,0,0,0,0,0,0,0,0.5,0.6923076923076923,0.4666666666666667,0.2,-0.16666666666666666,2.3333333333333335,-0.9333333333333333,1.4,1.0666666666666667,1.1333333333333333,5.266666666666667,-1.0,-0.26666666666666666,0.6,1.0,-0.7333333333333333
33,Bucknell,0.375,-9.93,-6.96,0.015,-6,0.0,0.0749999999999999,-1,0,0,0,0,0,0,0,0.2777777777777778,0.5,0.1875,-0.0625,-0.1875,-0.5625,-3.03125,0.21875,-1.34375,-0.375,2.0,-0.75,-2.21875,0.65625,2.96875,0.8125
34,Buffalo,0.469,-2.97,0.67,-0.001,0,-0.0289999999999999,0.002,-1,0,0,0,0,0,0,0,0.5,0.7333333333333333,0.25,-0.625,0.0,0.78125,1.8125,-1.0625,-1.5625,1.71875,2.59375,0.03125,1.375,-0.0625,0.15625,1.59375
35,Butler,0.438,5.85,8.54,-0.011,10,0.006,0.035,-3,0,0,0,0,1,0,0,0.3,0.625,0.23076923076923078,0.21875,0.3125,-2.09375,-3.34375,1.28125,1.125,-3.78125,-6.34375,-1.15625,-0.09375,1.03125,-0.6875,-0.8125
36,Cal Poly,0.242,-7.51,-0.54,-0.02,5,-0.047,0.022,-6,0,0,0,0,0,0,0,0.05263157894736842,0.35294117647058826,0.07142857142857142,-0.8181818181818182,0.15151515151515152,-0.5151515151515151,1.3333333333333333,-3.242424242424242,-4.96969696969697,0.5757575757575758,0.3333333333333333,-0.9696969696969697,-0.7272727272727273,-0.48484848484848486,1.4848484848484849,2.3636363636363638
